point_type,station_name,lat,lng,member_casual,total_rides
end,Public Rack - Hollywood Park,41.989,-87.712,member,89
end,Clark St & Schreiber Ave,41.999,-87.671,member,2108
end,Sacramento Ave & Pratt Blvd,42.004,-87.705,member,167
end,Harding Ave & 26th St,41.844,-87.723,member,88
end,Ashland Ave & Lake St,41.886,-87.667,member,3170
end,Spaulding Ave & 16th St,41.859,-87.708,member,33
end,Morgan St & 18th St,41.858,-87.651,member,3121
end,Franklin St & Monroe St,41.88,-87.635,member,15719
end,Green St & Madison St,41.882,-87.649,member,12638
end,New St & Illinois St,41.891,-87.619,member,12851
end,Sedgwick St & Huron St,41.895,-87.638,member,9834
end,Rush St & Cedar St,41.902,-87.628,member,8974
end,Western Ave & Lyndale St,41.923,-87.688,member,704
end,Public Rack - Kimball & Ardmore,41.987,-87.714,member,120
end,Loomis St & Jackson Blvd,41.878,-87.662,member,3528
end,DuSable Lake Shore Dr & Wellington Ave,41.937,-87.637,member,9050
end,Virginia Ave & Catalpa Ave,41.981,-87.705,member,223
end,Public Rack - Al Raby School,41.886,-87.715,member,3
end,California Ave & Touhy Ave,42.012,-87.7,member,154
end,California Ave & 26th St,41.844,-87.695,member,146
end,LaSalle St & Adams St,41.879,-87.632,member,3859
end,Public Rack - Western Ave & 96th St,41.719,-87.682,member,7
end,Aberdeen St & Monroe St,41.88,-87.656,member,3028
end,Green St & Randolph St*,41.884,-87.649,member,5520
end,Orleans St & Elm St,41.903,-87.638,member,3723
end,Cherry Ave & Blackhawk St,41.907,-87.656,member,1604
end,Lincoln Ave & Dickens Ave,41.92,-87.642,member,2779
end,Ravenswood Ave & Berteau Ave,41.958,-87.674,member,3519
end,Clarendon Ave & Junior Ter,41.961,-87.65,member,7974
end,Broadway & Berwyn Ave,41.978,-87.66,member,5388
end,Clark St & Wrightwood Ave,41.93,-87.643,member,11738
end,Richmond St & Lincoln Ave,41.988,-87.703,member,161
end,Damen Ave/Coulter St,41.849,-87.676,member,312
end,Morgan Ave & 14th Pl,41.862,-87.651,member,3338
end,Kedzie Ave & 66th Pl,41.773,-87.703,member,39
end,Sheridan Rd & Berwyn Ave,41.978,-87.655,member,1533
end,Orleans St & Merchandise Mart Plaza,41.888,-87.636,member,14747
end,Leavitt St & Chicago Ave,41.896,-87.682,member,3830
end,Clinton St & Roosevelt Rd,41.867,-87.641,member,3389
end,Broadway & Cuyler Ave,41.955,-87.652,member,1058
end,Sacramento Blvd & Franklin Blvd,41.89,-87.703,member,162
end,Sedgwick St & Webster Ave,41.922,-87.639,member,8346
end,Homan Ave & 26th St,41.844,-87.71,member,39
end,Ashland Ave & Belle Plaine Ave,41.956,-87.669,member,1387
end,Homan Ave & 77th St,41.754,-87.708,member,2
end,Kedzie Ave & Archer Ave,41.814,-87.704,member,70
end,Stony Island Ave & 71st St,41.766,-87.586,member,209
end,Wentworth Ave & 63rd St,41.78,-87.63,member,121
end,Pulaski Rd & 60th St,41.784,-87.723,member,12
end,California Ave & Marquette Rd,41.772,-87.693,member,36
end,Carpenter St & Fulton St,41.887,-87.653,member,2288
end,Public Rack - Wacker Dr & Adams St,41.879,-87.637,member,64
end,Greenview Ave & Diversey Pkwy,41.933,-87.666,member,2732
end,Canal St & Madison St,41.882,-87.64,member,21743
end,Public Rack - St Louis & Lincoln,41.996,-87.716,member,21
end,Leavitt St & Archer Ave,41.829,-87.681,member,518
end,Clinton St & Madison St,41.882,-87.641,member,5969
end,Wells St & Madison St,41.882,-87.634,member,3504
end,Smith Park,41.892,-87.689,member,1445
end,Dearborn St & Maple St,41.902,-87.63,member,5457
end,Racine Ave & Fullerton Ave,41.926,-87.658,member,6576
end,Lincoln Ave & Montana St,41.927,-87.651,member,2144
end,Public Rack - Central Ave & Pensacola Ave,41.96,-87.767,member,7
end,Francisco Ave & Hollywood Ave,41.985,-87.702,member,27
end,Public Rack - Washtenaw Ave & Devon Ave,41.998,-87.697,member,253
end,Canal St & Taylor St,41.87,-87.64,member,1856
end,Rush St & Illinois St,41.891,-87.626,member,1893
end,Sheffield Ave & Fletcher St,41.939,-87.653,member,1207
end,Morgan St & Polk St,41.872,-87.651,member,8574
end,Racine Ave & Randolph St,41.884,-87.657,member,2645
end,Financial Pl & Ida B Wells Dr,41.875,-87.633,member,5706
end,Clark St & Lunt Ave,42.009,-87.674,member,2562
end,MLK Jr Dr & 29th St,41.842,-87.617,member,2731
end,Burnham Harbor,41.857,-87.614,member,4507
end,Indiana Ave & 40th St,41.822,-87.622,member,162
end,Emerald Ave & 31st St,41.838,-87.645,member,2569
end,Calumet Ave & 21st St,41.854,-87.619,member,2537
end,Kildare Ave & 26th St,41.844,-87.733,member,26
end,Mozart St & 55th St,41.794,-87.695,member,14
end,Fairfield Ave & 44th St,41.814,-87.693,member,71
end,Western Ave & 43rd St,41.816,-87.685,member,168
end,Indiana Ave & 31st St,41.839,-87.622,member,1078
end,Wabash Ave & Cermak Rd,41.853,-87.626,member,1652
end,Racine Ave & 15th St,41.861,-87.657,member,2033
end,Racine Ave & Webster Ave,41.922,-87.659,member,1453
end,Warren Park East,42.005,-87.681,member,533
end,Ashland Ave & Pershing Rd,41.823,-87.666,member,261
end,McCormick Place,41.851,-87.619,member,1676
end,May St & Cullerton St,41.855,-87.654,member,1941
end,Michigan Ave & 18th St,41.858,-87.624,member,4931
end,Washtenaw Ave & Polk St,41.871,-87.694,member,87
end,Loomis St & Lexington St,41.872,-87.661,member,9880
end,Dusable Harbor,41.887,-87.613,member,7034
end,Western Ave & Ardmore Ave,41.987,-87.69,member,267
end,Spaulding Ave & 63rd,41.779,-87.706,member,29
end,Marshfield Ave & 44th St,41.814,-87.667,member,13
end,Ritchie Ct & Banks St,41.907,-87.626,member,7635
end,State St & Harrison St,41.874,-87.628,member,4351
end,Pine Grove Ave & Wellington Ave,41.937,-87.641,member,1873
end,Stetson Ave & South Water St,41.887,-87.622,member,5717
end,Ashland Ave & McDowell Ave,41.81,-87.663,member,111
end,Ogden Ave & Congress Pkwy,41.875,-87.673,member,1809
end,Malcolm X College,41.878,-87.674,member,1348
end,Western Ave & Lake St,41.885,-87.687,member,235
end,Artesian Ave & Marquette Rd,41.772,-87.685,member,13
end,Franklin St & Madison St,41.881,-87.635,member,1224
end,Hampden Ct & Diversey Ave,41.933,-87.642,member,899
end,Seeley Ave & Garfield Blvd,41.794,-87.675,member,87
end,Emerald Ave & 28th St,41.844,-87.645,member,1157
end,Artesian Ave & 71st St,41.764,-87.684,member,36
end,Wentworth Ave & 33rd St,41.835,-87.632,member,1129
end,Western Ave & 28th St,41.842,-87.685,member,91
end,Public Rack - Central & Prescott,41.993,-87.766,member,8
end,Hudson Ave & Armitage Ave,41.918,-87.64,member,2750
end,Riverside Plaza & Adams St,41.879,-87.639,member,2238
end,Public Rack - Halsted St & 63rd St,41.78,-87.641,member,13
end,Public Rack - Kingsbury Ave & Eastman St,41.907,-87.651,member,94
end,Lake Park Ave & 35th St,41.831,-87.609,member,887
end,Public Rack - Western Ave & Jarvis Ave,42.016,-87.69,member,61
end,Lakewood Ave & Addison St,41.947,-87.661,member,114
end,Wood St & 33rd St,41.834,-87.671,member,82
end,Michigan Ave & Jackson Blvd,41.879,-87.624,member,4635
end,Canal St & Taylor St,41.87,-87.639,member,3393
end,Public Rack - Kedzie Ave & Chicago Ave,41.896,-87.706,member,19
end,Pershing Rd & Sacramento Ave,41.822,-87.7,member,20
end,Sedgwick St & Schiller St,41.908,-87.639,member,2749
end,Public Rack - Pulaski Rd & Stevens Ave,41.991,-87.729,member,3
end,Damen Ave & Coulter St,41.85,-87.675,member,38
end,Paulina Ave & 87th St,41.736,-87.666,member,10
end,Halsted St & Court Pl,41.884,-87.647,member,488
end,Major Taylor Trail & 111th St,41.692,-87.649,member,4
end,Public Rack - Clark St & Diversey Pkwy (North 2),41.933,-87.645,member,230
end,Public Rack - Lincoln Ave & Fullteron Ave (Northwest),41.926,-87.649,member,53
end,Normal Ave & Archer Ave,41.85,-87.641,member,673
end,University Ave & 59th St,41.788,-87.599,member,4889
end,Cottage Grove Ave & Oakwood Blvd,41.823,-87.607,member,423
end,Public Rack - Sawyer Ave & Lawrence Ave,41.968,-87.709,member,36
end,Cottage Grove Ave & 83rd St,41.743,-87.605,member,124
end,Perry Ave & 69th St,41.769,-87.628,member,57
end,Public Rack - Chase Ave & Touhy Ave - NE,42.015,-87.69,member,2
end,Public Rack - Halsted St Metra Station,41.86,-87.647,member,24
end,Western Ave & 62nd St,41.781,-87.683,member,8
end,Michigan Ave & Jackson Blvd,41.878,-87.624,member,52
end,Waveland/Wilton Corral,41.949,-87.653,member,69
end,DuSable Museum,41.792,-87.608,member,439
end,Halsted St & 56th St,41.793,-87.645,member,21
end,Western Ave & Leland Ave,41.966,-87.689,member,80
end,Halsted St & 37th St,41.827,-87.646,member,480
end,Public Rack - Rush St & Oak St,41.901,-87.628,member,157
end,Wentworth Ave & 24th St,41.85,-87.632,member,922
end,Karlov Ave & Madison St,41.881,-87.728,member,24
end,Wallace St & 28th St,41.844,-87.642,member,306
end,Harper Ave & 55th St,41.795,-87.588,member,2618
end,Halsted St & 51st St,41.802,-87.645,member,210
end,Vincennes Ave & 79th St,41.751,-87.634,member,95
end,Eggleston Ave & 69th St,41.769,-87.636,member,12
end,Public Rack - Rush St & Ohio St,41.893,-87.626,member,60
end,State St & 54th St,41.797,-87.626,member,150
end,Public Rack - Wells St & Wacker Dr,41.887,-87.634,member,51
end,South Shore Dr & 67th St,41.774,-87.568,member,368
end,Halsted St & 63rd St,41.779,-87.645,member,65
end,Stewart Ave & 83rd St,41.744,-87.634,member,69
end,Loomis Blvd & 84th St,41.741,-87.658,member,19
end,Harper Ave & 59th St,41.788,-87.588,member,1731
end,Cottage Grove Ave & 47th St,41.81,-87.607,member,232
end,Public Rack - Woodlawn Ave & 63rd St S,41.779,-87.596,member,42
end,Wabash Ave & 49th St,41.806,-87.624,member,35
end,State St & 79th St,41.751,-87.624,member,106
end,Wabash Ave & 83rd St,41.743,-87.623,member,35
end,MLK Jr Dr & 63rd St,41.78,-87.616,member,51
end,Dorchester Ave & 53rd St,41.799,-87.592,member,1668
end,Public Rack - Evans Ave & 63rd St,41.781,-87.608,member,67
end,Woodlawn Ave & 75th St,41.759,-87.596,member,32
end,Ashland Ave & 66th St,41.774,-87.664,member,9
end,Public Rack - Houston Ave & 91st St,41.73,-87.55,member,59
end,Baltimore Ave & 87th St,41.737,-87.549,member,43
end,Commercial Ave & 97th St,41.719,-87.551,member,42
end,Burnham Greenway & 105th St,41.705,-87.528,member,29
end,Major Taylor Trail & 115th St,41.685,-87.645,member,12
end,Altgeld Gardens,41.657,-87.599,member,2
end,Calumet Park,41.714,-87.531,member,44
end,Public Rack - Yates Ave & 100th St,41.713,-87.564,member,7
end,Bradley Park,41.718,-87.565,member,28
end,Public Rack - Stony Island & 87th St,41.737,-87.586,member,4
end,Greenwood Ave & 97th St,41.719,-87.597,member,3
end,Public Rack - Exchange Ave & 73rd Pl,41.763,-87.564,member,4
end,Calumet Ave & 71st St,41.766,-87.617,member,13
end,Public Rack - Harlem and W. 59th,41.785,-87.801,member,1
end,Public Rack - Damen Ave & 47th St,41.809,-87.675,member,1
end,Eberhart Ave & 91st St,41.729,-87.611,member,7
end,St Louis Ave & 59th St,41.786,-87.711,member,49
end,State St & Pershing Rd,41.823,-87.627,member,41
end,Public Rack - Zapata Academy,41.842,-87.734,member,1
end,Public Rack - Loomis St & Eleanor St,41.845,-87.66,member,10
end,Public Rack - Milwaukee Ave & Leland Ave,41.966,-87.759,member,7
end,Marshfield Ave & 59th St,41.787,-87.666,member,15
end,Public Rack - Waller Ave & Chicago Ave,41.895,-87.768,member,4
end,Public Rack - Minnehaha Ave & Devon Ave,41.997,-87.762,member,2
end,Marmora Ave & Belmont Ave,41.938,-87.774,member,25
end,Public Rack - Mozart Elementary School,41.921,-87.722,member,18
end,Public Rack - Central & Leland,41.965,-87.767,member,7
end,Public Rack - Laramie Ave & Grand Ave,41.917,-87.756,member,5
end,Public Rack - Pratt Ave & Odell Ave,42.004,-87.811,member,4
end,Public Rack - N. Oakview and W. Gregory St,41.98,-87.844,member,8
end,Public Rack - Oketo & Northwest Hwy,42.0,-87.812,member,5
end,Public Rack - Melvina Ave & Montrose Ave,41.959,-87.782,member,9
end,Public Rack - Linder Ave & Belmont Ave,41.939,-87.763,member,3
end,Western Ave & Lake St,41.885,-87.686,member,40
end,Homan Ave & Arthington Ave,41.87,-87.711,member,14
end,Kedzie Ave & 73rd St,41.761,-87.702,member,14
end,Public Rack - Tripp Ave & North Ave,41.91,-87.733,member,6
end,Public Rack - Rockwell Ave & 71st St,41.765,-87.689,member,2
end,Public Rack - Garfield Park Conservatory,41.887,-87.717,member,14
end,Public Rack - Fullerton Ave & Lavergne Ave,41.924,-87.752,member,1
end,Public Rack - Pulaski Rd & 51st Rd,41.8,-87.724,member,1
end,Public Rack - Lowe Ave & 98th St,41.716,-87.639,member,2
end,Throop St & 52nd St,41.8,-87.657,member,13
end,Public Rack - Bishop St & 46th St,41.81,-87.662,member,4
end,Public Rack - Southport Ave & Webster Ave,41.922,-87.663,member,32
end,Public Rack - Central Ave & Corcoran Pl,41.887,-87.765,member,4
end,Major Ave & Bloomingdale Ave,41.913,-87.769,member,4
end,Public Rack - Chopin Park,41.943,-87.762,member,3
end,Public Rack - Lotus Ave & Lawrence Ave,41.968,-87.764,member,15
end,Kildare Ave & 85th St (Kostner Ave & 87th St TEMPORARY),41.735,-87.731,member,3
end,Springfield Ave & 80th St,41.748,-87.719,member,4
end,Public Rack - Ford City Mall,41.757,-87.741,member,6
end,Public Rack - Vincennes Ave & 99th St,41.713,-87.654,member,1
end,Canal St & Jackson Blvd,41.921,-87.663,member,1
end,Public Rack - Parnell Ave & 98th St,41.716,-87.637,member,1
end,Clinton St & Madison St,41.881,-87.641,member,1
end,Public Rack - Halsted St & 102nd St,41.708,-87.643,member,1
end,Greenwood Ave & 91st St,41.728,-87.597,member,7
end,University Ave & 57th St,41.792,-87.59,member,1
end,Public Rack - Wilbur Wright College South,41.958,-87.787,member,2
end,Public Rack - Kostner Ave & Diversey Ave,41.932,-87.737,member,4
end,Public Rack - Cicero Ave & Altgeld St,41.926,-87.746,member,1
end,Public Rack - Pulaski Rd & Lake St,41.886,-87.726,member,4
end,Public Rack - Kostner Ave & 16th St,41.859,-87.734,member,2
end,21st St & Pulaski Rd,41.854,-87.725,member,10
end,Public Rack - Martin Luther King Dr & 44th St,41.814,-87.616,member,3
end,Michigan Ave & 108th St,41.698,-87.621,member,3
end,Indiana Ave & 133rd St,41.654,-87.617,member,4
end,Public Rack - Newcastle & Archer,41.792,-87.793,member,1
end,Public Rack - 63rd St & Meade Ave,41.779,-87.775,member,1
end,Public Rack - Neenah & Archer,41.792,-87.785,member,3
end,Public Rack - Irving Park Rd & Menard Ave,41.953,-87.772,member,1
end,Michigan Ave & 114th St,41.687,-87.621,member,1
end,Public Rack - Bradley Park,41.718,-87.564,member,2
end,Ewing Ave & Burnham Greenway,41.71,-87.536,member,6
end,Public Rack - Harlem & Summerdale,41.978,-87.807,member,7
end,Public Rack - Neva Ave & Grand Ave,41.924,-87.805,member,1
end,Public Rack - Pulaski Rd & 41st,41.818,-87.724,member,1
end,Public Rack - Milwaukee Ave & Sunnyside Ave,41.963,-87.756,member,2
end,Public Rack - Pulaski Rd & 5th Ave,41.873,-87.725,member,1
end,Major Taylor Trail & 124th St,41.669,-87.637,member,2
end,Wentworth Ave & 107th St,41.7,-87.628,member,7
end,Public Rack - Odell & Talcott,41.987,-87.81,member,4
end,Public Rack - Pulaski Rd & Polk St,41.87,-87.725,member,2
end,Public Rack - Homan Ave & 26th St,41.845,-87.71,member,2
end,Public Rack - Western & 74th,41.759,-87.683,member,1
end,Public Rack - Hamlin Ave & Grand Ave,41.904,-87.72,member,4
end,Public Rack - Sayre Ave & 59th St,41.785,-87.796,member,1
end,Public Rack - 63rd St and Nagle Ave,41.778,-87.782,member,1
end,Public Rack - Keeler Ave & 55th St,41.793,-87.728,member,1
end,Public Rack - Ozman & Talcott,41.993,-87.822,member,5
end,Public Rack - Vincennes Ave & 95th Pl,41.721,-87.651,member,1
end,Pine Grove Ave & Irving Park Rd,41.95,-87.647,member,1
end,Torrence Ave & 106th St,41.703,-87.56,member,2
end,Public Rack - Franklin Park,41.861,-87.733,member,1
end,Public Rack - Komensky Ave & 59th St,41.788,-87.723,member,1
end,Public Rack - Cottage Grove & 85th St,41.74,-87.605,member,1
end,Public Rack - Kildare Ave & Washignton Blvd,41.882,-87.734,member,1
end,Kilbourn Ave & 49th St,41.804,-87.736,member,1
end,Public Rack - Throop St & 109th Pl,41.695,-87.654,member,1
end,Public Rack - Cottage Grove Ave & 98th St,41.716,-87.604,member,1
end,Public Rack - Miami Ave & Milwaukee Ave,41.991,-87.782,member,3
end,Public Rack - Plainfield Ave & Irving Park Rd,41.952,-87.834,member,2
end,Public Rack - Christiana Ave & 55th St,41.793,-87.708,member,1
end,Public Rack - Throop St & 58th St,41.789,-87.656,member,1
end,Public Rack - Central Ave & Adams St,41.878,-87.765,member,1
end,Public Rack - Austin Ave & Wellington Ave,41.935,-87.776,member,1
end,Public Rack - Wilbur Wright College North,41.959,-87.79,member,1
end,Eggleston Ave & 111th St,41.693,-87.634,member,1
end,Public Rack - Martin Luther King Dr & 69th St,41.769,-87.615,member,1
end,Public Rack - Western Ave & 107th St,41.699,-87.682,member,1
end,Public Rack - Cottage Grove & 84th St,41.742,-87.605,member,2
end,Public Rack - Neva & Foster,41.975,-87.806,member,2
end,Public Rack - Mulligan Ave & 56th St,41.79,-87.78,member,2
end,Public Rack - Lamon Ave & Archer Ave,41.798,-87.745,member,1
end,Public Rack - Elizabeth St & 115th St,41.685,-87.653,member,1
end,Public Rack - Homewood Ave & Monterey Ave,41.692,-87.67,member,1
end,Francisco Ave & 85th St,41.739,-87.696,member,1
end,Public Rack - Chappel Ave & 71st St,41.766,-87.575,member,1
end,Public Rack - Sawyer Ave & 111th St,41.691,-87.702,member,2
end,Public Rack - Marshfield Ave & 45th St,41.812,-87.666,member,1
end,Public Rack - S Kostner Ave & W 18th Pl,41.855,-87.735,member,1
end,Public Rack - Holbrook St & Milwaukee Ave,41.992,-87.783,member,1
end,Public Rack - Devon Ave & Central Ave,41.997,-87.764,member,1
end,Public Rack - Pulaski Rd & Flournoy St,41.872,-87.725,member,1
end,S Aberdeen St & W 106th St,41.701,-87.649,member,1
start,Public Rack - N. Oakview and W. Gregory St,41.98,-87.844,member,13
start,Panama Ave & Grace St,41.948,-87.829,member,13
start,Overhill Ave & Belmont Ave,41.938,-87.819,member,51
start,Oconto Ave & Belmont Ave,41.938,-87.808,member,24
start,Harlem Ave & Bloomingdale Ave,41.912,-87.806,member,76
start,Oak Park & Wellington,41.935,-87.796,member,136
start,Nagle Ave & Belmont Ave,41.939,-87.787,member,24
start,Higgins Ave & Austin Ave,41.973,-87.779,member,80
start,Austin Ave & Milwaukee Ave,41.987,-87.778,member,90
start,Public Rack - 63rd St & Meade Ave,41.779,-87.775,member,1
start,Marmora Ave & Belmont Ave,41.938,-87.774,member,27
start,Public Rack - Mango & Higgins,41.972,-87.772,member,78
start,Public Rack - Menard Ave & Belmont Ave,41.939,-87.771,member,1
start,Major Ave & Bloomingdale Ave,41.913,-87.769,member,8
start,Public Rack - Central Ave & Lawrence Ave,41.968,-87.768,member,38
start,Public Rack - Central & Leland,41.965,-87.767,member,11
start,Grace St & Central Ave,41.95,-87.767,member,73
